T,k,+,-,a,+,-,b,+,-
0.0,3893015.656521375,96795.95403551869,96795.95403551869,1.8359237723439654,0.1857229803881621,0.1857229803881621,0.018967273931918535,0.0018785831319616648,0.0018785831319616648
5.0,3820959.8564734655,70894.86334496223,70894.86334496223,2.269143039567406,0.2197440774015768,0.2197440774015768,0.024281435333131762,0.0022227173658950854,0.0022227173658950854
10.0,3798187.645695653,66016.10015551116,66016.10015551116,2.4292629722992714,0.20715206551855708,0.20715206551855708,0.023718484193176712,0.0019413148585793454,0.0019413148585793454
15.0,3698291.7498405767,88208.45216967224,88208.45216967224,2.9614415228198983,0.35976216960265045,0.35976216960265045,0.026198539555059,0.0030730233183898443,0.0030730233183898443
20.0,3727455.429146035,99106.65290682206,99106.65290682206,4.1831237860796735,0.6518777512166658,0.6518777512166658,0.03324686210614652,0.005192160129782201,0.005192160129782201
30.0,3954493.3300409857,130100.67446326914,130100.67446326914,3.5508730748092705,0.4920690105470738,0.4920690105470738,0.023854174077257647,0.0032062503030682427,0.0032062503030682427
40.0,4162636.5053689396,94610.12779172743,94610.12779172743,5.412031920899045,0.48744770716551666,0.48744770716551666,0.029274352473286462,0.0026560603040846,0.0026560603040846
60.0,3395915.500185922,143259.35027633325,143259.35027633325,7.442783917965827,0.9333471072644938,0.9333471072644938,0.031649860102769656,0.004085830671904059,0.004085830671904059
